Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score
2.564102564102564,86,Medium,Medium,No,35,75,Medium,Yes,0.2331002331002331,Medium,Low,Public,Neutral,4,No,Postgraduate,Moderate,Female,65
2.097902097902098,87,Low,Low,No,56,71,Low,No,0.0,Low,High,Public,Neutral,1,No,College,Moderate,Male,60
5.594405594405594,77,Medium,Medium,Yes,42,64,Medium,Yes,0.4662004662004662,High,Medium,Public,Positive,4,No,High School,Near,Male,69
2.097902097902098,62,High,High,Yes,63,90,High,Yes,0.9324009324009324,High,Medium,Public,Neutral,4,No,College,Far,Male,65
4.195804195804196,91,Low,Medium,Yes,35,60,Low,Yes,0.0,High,High,Private,Positive,4,No,High School,Moderate,Male,67
5.361305361305361,87,High,Low,No,42,81,Low,Yes,1.1655011655011656,Medium,High,Private,Neutral,2,No,High School,Far,Female,70
4.895104895104895,79,Medium,Low,Yes,56,78,Low,Yes,0.2331002331002331,Low,High,Public,Positive,4,No,College,Moderate,Female,66
5.361305361305361,96,Medium,Medium,Yes,56,62,Medium,Yes,0.0,Low,High,Public,Neutral,4,No,High School,Moderate,Female,69
4.895104895104895,73,Medium,Medium,Yes,63,99,Medium,Yes,0.4662004662004662,Medium,High,Public,Neutral,3,No,Postgraduate,Near,Male,69
6.526806526806527,72,High,Medium,Yes,56,92,Low,Yes,0.2331002331002331,Medium,Medium,Public,Negative,2,No,High School,Near,Female,68
3.2634032634032635,95,Medium,Medium,Yes,56,51,Medium,Yes,1.1655011655011656,Medium,Medium,Private,Positive,4,No,College,Near,Female,70
3.7296037296037294,92,Medium,Low,No,63,71,High,Yes,0.4662004662004662,Low,Medium,Private,Neutral,2,No,High School,Moderate,Female,66
3.4965034965034967,81,High,Medium,No,35,68,Low,No,0.0,Medium,High,Public,Positive,3,No,High School,Near,Female,65
5.827505827505828,65,Low,Medium,No,42,94,Medium,Yes,0.2331002331002331,Low,High,Public,Negative,4,No,College,Near,Male,65
5.827505827505828,69,Low,Medium,Yes,35,63,Medium,Yes,0.2331002331002331,High,Medium,Private,Neutral,2,No,High School,Near,Male,65
5.361305361305361,86,Low,Medium,Yes,28,100,Medium,Yes,0.0,Low,High,Public,Negative,3,No,Postgraduate,Near,Male,69
6.293706293706293,75,Medium,Medium,No,56,60,Medium,Yes,0.9324009324009324,Medium,Medium,Public,Positive,2,No,Postgraduate,Moderate,Female,69
3.0303030303030303,93,Medium,High,No,63,62,Low,Yes,0.0,Low,Medium,Private,Neutral,3,No,High School,Moderate,Male,65
6.993006993006993,98,High,High,Yes,56,83,High,No,0.2331002331002331,Low,High,Public,Neutral,3,No,High School,Near,Female,76
6.75990675990676,92,Medium,High,No,56,58,Low,Yes,0.4662004662004662,Medium,Low,Private,Neutral,3,No,College,Near,Male,72
5.594405594405594,75,Medium,Low,No,49,94,Medium,Yes,0.4662004662004662,Medium,High,Public,Negative,4,No,High School,Near,Male,67
7.226107226107226,92,High,Medium,Yes,49,55,Medium,Yes,0.6993006993006993,Low,High,Public,Positive,3,No,High School,Near,Male,74
2.331002331002331,74,Medium,Medium,Yes,70,99,High,Yes,0.4662004662004662,Medium,High,Public,Neutral,3,No,College,Near,Male,66
3.9627039627039626,67,High,High,Yes,63,94,Medium,Yes,0.4662004662004662,Low,Low,Private,Positive,3,No,High School,Near,Female,66
3.7296037296037294,61,Medium,High,No,42,92,High,Yes,0.9324009324009324,High,High,Public,Neutral,3,No,High School,Near,Male,66
5.594405594405594,75,Low,High,Yes,63,70,High,Yes,1.1655011655011656,High,High,Public,Negative,5,No,College,Near,Female,71
3.2634032634032635,96,Medium,Low,No,63,76,Medium,Yes,0.0,Low,High,Public,Neutral,3,No,High School,Moderate,Male,66
5.827505827505828,70,Low,High,No,56,73,High,Yes,0.2331002331002331,Low,Low,Public,Negative,2,No,Postgraduate,Near,Male,65
6.526806526806527,68,Low,High,Yes,56,99,Medium,Yes,0.2331002331002331,High,Medium,Public,Neutral,3,No,High School,Near,Female,69
5.594405594405594,99,Medium,Low,Yes,56,52,Low,Yes,0.2331002331002331,Low,High,Public,Negative,2,No,High School,Near,Male,69
5.128205128205128,61,Medium,Medium,Yes,35,69,Low,Yes,0.4662004662004662,Low,High,Public,Neutral,2,No,High School,Far,Female,63
3.2634032634032635,91,Low,Medium,No,35,98,High,Yes,0.0,High,High,Public,Neutral,3,No,High School,Near,Female,68
3.4965034965034967,73,Medium,Medium,No,56,68,Medium,Yes,0.2331002331002331,High,Medium,Public,Neutral,3,No,High School,Near,Female,64
6.293706293706293,61,Medium,Medium,No,35,70,Medium,Yes,0.4662004662004662,Low,Low,Public,Neutral,2,No,College,Near,Male,64
5.827505827505828,97,Medium,High,Yes,35,82,High,Yes,0.2331002331002331,Low,High,Public,Negative,5,No,College,Moderate,Male,73
4.662004662004662,66,Low,High,Yes,28,95,High,Yes,0.4662004662004662,High,Medium,Public,Neutral,2,No,High School,Moderate,Female,66
3.9627039627039626,82,Medium,High,No,42,65,Low,Yes,0.9324009324009324,Low,Medium,Private,Positive,3,No,High School,Moderate,Female,67
1.8648018648018647,71,High,Medium,Yes,56,97,Medium,Yes,0.6993006993006993,Medium,Medium,Private,Neutral,1,Yes,High School,Near,Female,63
3.2634032634032635,63,Medium,Medium,Yes,56,64,High,Yes,0.2331002331002331,Low,Medium,Public,Neutral,3,No,High School,Moderate,Male,61
7.226107226107226,62,Medium,Medium,Yes,56,91,High,Yes,0.9324009324009324,High,High,Public,Positive,4,No,High School,Moderate,Male,71
2.797202797202797,65,Low,Medium,Yes,42,64,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Positive,3,No,College,Near,Female,61
4.895104895104895,63,Medium,Low,Yes,49,54,Low,Yes,0.2331002331002331,Medium,Medium,Private,Positive,3,No,College,Moderate,Female,62
6.0606060606060606,90,High,High,Yes,56,91,Medium,Yes,0.2331002331002331,High,High,Private,Neutral,4,Yes,High School,Near,Male,74
2.797202797202797,79,Medium,Medium,No,56,73,Medium,Yes,0.4662004662004662,Medium,Medium,Private,Neutral,4,No,High School,Near,Male,65
4.895104895104895,74,Low,Low,Yes,42,70,Low,Yes,0.4662004662004662,Low,High,Public,Positive,3,No,High School,Moderate,Female,64
6.0606060606060606,77,Low,Low,No,49,71,Medium,Yes,0.2331002331002331,Medium,High,Public,Neutral,4,No,Postgraduate,Moderate,Male,66
4.662004662004662,97,High,High,Yes,28,81,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Positive,2,Yes,High School,Near,Male,72
8.624708624708624,96,High,Medium,Yes,49,63,Medium,Yes,0.0,Medium,High,Private,Positive,4,No,High School,Near,Male,76
2.331002331002331,89,Medium,Medium,Yes,42,62,Medium,Yes,0.9324009324009324,Low,Medium,Public,Positive,3,No,Postgraduate,Moderate,Male,67
6.0606060606060606,95,Medium,High,No,63,74,Low,Yes,0.6993006993006993,Low,Medium,Private,Neutral,3,Yes,High School,Near,Female,71
4.428904428904429,73,High,Medium,No,42,52,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Positive,3,No,High School,Near,Male,65
5.827505827505828,75,Low,Low,Yes,49,82,Medium,Yes,0.6993006993006993,Medium,High,Private,Negative,4,No,Postgraduate,Near,Male,68
5.361305361305361,85,Medium,Medium,Yes,42,91,Low,Yes,0.2331002331002331,Low,High,Public,Neutral,3,No,High School,Far,Male,68
3.7296037296037294,85,High,Low,Yes,42,86,Low,Yes,0.6993006993006993,High,High,Private,Neutral,2,No,High School,Far,Male,67
4.895104895104895,79,Medium,Low,No,56,73,Medium,Yes,0.2331002331002331,Low,Low,Public,Neutral,2,No,High School,Near,Female,64
2.097902097902098,76,Low,High,No,42,78,Low,No,0.0,Medium,Medium,Public,Negative,4,Yes,Postgraduate,Near,Male,60
5.594405594405594,99,Medium,Medium,No,70,51,Low,Yes,0.2331002331002331,Low,Medium,Public,Neutral,3,No,High School,Near,Male,70
5.128205128205128,93,High,Medium,Yes,28,96,High,Yes,0.2331002331002331,High,Low,Private,Positive,2,No,College,Near,Male,73
5.594405594405594,77,Medium,Medium,Yes,56,78,Low,Yes,0.4662004662004662,High,High,Private,Positive,3,No,High School,Moderate,Male,69
6.0606060606060606,89,High,Medium,No,49,66,Medium,Yes,0.0,Low,Medium,Public,Neutral,5,Yes,College,Near,Male,70
5.128205128205128,71,Medium,Medium,No,49,65,Low,Yes,0.2331002331002331,Low,Medium,Public,Neutral,3,No,College,Near,Male,64
4.895104895104895,64,High,Low,Yes,49,83,High,Yes,0.4662004662004662,Low,Low,Public,Neutral,3,No,High School,Moderate,Female,64
3.4965034965034967,74,High,Medium,Yes,56,79,Medium,Yes,0.0,High,Medium,Public,Negative,3,No,College,Near,Male,65
3.7296037296037294,76,Medium,Medium,No,49,59,Low,Yes,0.0,Low,Medium,Public,Neutral,2,No,College,Near,Female,62
6.293706293706293,61,Medium,Medium,Yes,63,70,Medium,Yes,0.0,Medium,Medium,Public,Neutral,2,No,High School,Near,Male,64
6.75990675990676,93,Medium,Medium,Yes,49,84,Medium,Yes,0.0,High,Medium,Public,Neutral,3,No,College,Moderate,Male,72
4.428904428904429,74,Medium,Low,Yes,35,65,High,No,0.2331002331002331,Low,High,Public,Positive,3,No,High School,Near,Male,64
4.662004662004662,83,Medium,Medium,Yes,49,75,Medium,Yes,0.0,Medium,Medium,Public,Neutral,4,No,High School,Near,Female,67
3.4965034965034967,63,High,High,Yes,63,63,Low,No,0.9324009324009324,High,High,Private,Negative,3,No,College,Near,Male,64
6.293706293706293,67,Low,Medium,No,42,54,Medium,Yes,0.0,Medium,Low,Private,Negative,2,No,High School,Far,Male,61
5.594405594405594,96,Medium,High,Yes,35,69,Medium,Yes,0.2331002331002331,Low,Medium,Public,Positive,4,No,High School,Near,Male,72
7.459207459207459,84,Medium,Medium,Yes,56,87,Medium,No,0.4662004662004662,Medium,Medium,Public,Positive,1,No,High School,Far,Male,70
3.4965034965034967,98,Medium,High,No,56,61,Medium,Yes,0.9324009324009324,Low,Medium,Public,Positive,2,No,High School,Moderate,Female,70
4.195804195804196,100,Medium,Medium,No,42,88,Medium,Yes,0.4662004662004662,Medium,Medium,Public,Neutral,2,No,College,Moderate,Male,71
4.895104895104895,75,High,High,No,49,83,Low,Yes,0.2331002331002331,Medium,Medium,Public,Positive,2,No,College,Near,Female,68
5.594405594405594,72,Medium,Medium,No,49,75,Medium,Yes,0.6993006993006993,High,Medium,Private,Neutral,2,No,College,Near,Female,68
4.428904428904429,94,High,High,No,49,99,Medium,Yes,0.0,Low,Medium,Public,Neutral,1,Yes,High School,Near,Male,70
3.4965034965034967,100,High,High,No,56,94,High,Yes,0.4662004662004662,Medium,High,Public,Negative,3,No,College,Near,Male,73
5.827505827505828,85,High,Medium,No,42,78,Low,Yes,0.4662004662004662,Medium,High,Public,Neutral,1,No,High School,Far,Female,69
5.594405594405594,92,Medium,High,No,56,78,High,Yes,0.0,Medium,Medium,Public,Neutral,3,No,High School,Near,Male,71
3.4965034965034967,91,Low,Medium,No,42,64,Low,Yes,0.2331002331002331,Low,High,Public,Positive,3,Yes,High School,Near,Male,64
6.526806526806527,74,Medium,Medium,No,63,96,Low,Yes,0.0,Medium,Medium,Private,Neutral,3,No,High School,Near,Female,68
6.293706293706293,83,Medium,Medium,No,70,95,Medium,Yes,0.0,High,Low,Private,Neutral,4,No,High School,Moderate,Female,69
4.895104895104895,93,High,Low,No,42,87,Medium,Yes,0.2331002331002331,Low,High,Public,Positive,2,No,High School,Near,Female,70
4.662004662004662,88,Medium,Medium,No,35,56,Medium,Yes,0.2331002331002331,Low,Medium,Public,Neutral,4,No,High School,Near,Female,67
5.361305361305361,61,Medium,High,Yes,56,85,Medium,Yes,0.2331002331002331,Medium,High,Private,Positive,0,No,High School,Near,Male,66
3.4965034965034967,73,Medium,High,No,49,63,Medium,Yes,0.4662004662004662,Medium,Medium,Public,Neutral,5,No,Postgraduate,Moderate,Male,65
4.662004662004662,66,Medium,High,Yes,56,59,Low,Yes,0.9324009324009324,Medium,Medium,Public,Positive,3,No,College,Near,Male,66
1.6317016317016317,69,Low,Medium,Yes,42,88,Medium,Yes,0.0,Low,High,Private,Negative,4,No,Postgraduate,Near,Female,61
5.827505827505828,96,Low,Medium,No,49,98,Medium,Yes,0.0,Low,Medium,Public,Positive,2,No,High School,Near,Female,71
2.564102564102564,61,High,Low,Yes,42,55,Medium,Yes,1.1655011655011656,High,Low,Public,Neutral,3,No,High School,Far,Male,60
6.75990675990676,69,Medium,Medium,Yes,49,58,Medium,Yes,0.2331002331002331,Low,Low,Public,Positive,2,No,College,Near,Male,66
4.195804195804196,72,Low,Low,Yes,35,61,Low,Yes,0.2331002331002331,Medium,Medium,Private,Negative,4,No,College,Moderate,Male,61
4.428904428904429,85,Medium,Medium,Yes,49,98,High,Yes,0.4662004662004662,Medium,Medium,Public,Negative,3,Yes,High School,Moderate,Female,68
3.7296037296037294,81,Medium,High,Yes,35,85,High,No,0.4662004662004662,Low,Medium,Public,Positive,3,No,College,Near,Male,68
4.195804195804196,69,Medium,Medium,Yes,42,84,Medium,Yes,0.4662004662004662,Low,Medium,Public,Positive,4,No,High School,Near,Male,65
6.75990675990676,67,High,Low,No,49,75,Medium,No,0.6993006993006993,Low,Medium,Public,Neutral,1,No,High School,Near,Female,65
1.1655011655011656,69,Medium,Medium,Yes,56,77,Medium,No,0.4662004662004662,Low,High,Public,Negative,2,No,College,Near,Female,60
6.526806526806527,80,Low,Medium,No,56,65,Low,Yes,0.4662004662004662,Low,Medium,Private,Neutral,2,No,College,Near,Male,67
5.128205128205128,71,High,Medium,No,56,58,Medium,No,0.4662004662004662,Low,Medium,Public,Negative,4,No,College,Near,Female,65
3.0303030303030303,98,High,Medium,Yes,35,89,High,Yes,0.2331002331002331,High,Medium,Public,Negative,3,No,High School,Near,Male,70
3.2634032634032635,79,Medium,Medium,No,63,74,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Neutral,4,No,High School,Near,Male,64
6.993006993006993,62,Medium,High,Yes,42,63,Medium,Yes,0.4662004662004662,Low,High,Public,Positive,4,No,High School,Moderate,Male,68
3.2634032634032635,89,High,Medium,No,42,82,High,Yes,0.4662004662004662,Medium,Medium,Public,Negative,4,No,College,Moderate,Female,69
3.0303030303030303,73,Medium,High,Yes,49,60,High,Yes,0.0,High,High,Public,Neutral,3,No,College,Near,Female,65
6.293706293706293,86,Medium,Medium,No,42,74,Medium,Yes,0.4662004662004662,High,High,Private,Neutral,3,No,High School,Near,Male,71
5.128205128205128,71,Medium,Medium,Yes,56,60,Low,Yes,0.2331002331002331,Medium,High,Public,Neutral,4,No,High School,Moderate,Female,65
3.2634032634032635,83,Medium,High,Yes,56,88,Low,Yes,0.0,High,Medium,Public,Negative,2,Yes,High School,Moderate,Male,65
4.895104895104895,91,Medium,Medium,Yes,42,66,High,Yes,0.0,Medium,Medium,Public,Positive,2,Yes,College,Far,Female,68
3.2634032634032635,97,Medium,Low,No,49,72,High,Yes,0.2331002331002331,Low,Low,Public,Neutral,3,No,High School,Near,Female,66
6.293706293706293,70,Low,Low,Yes,49,88,Medium,No,0.2331002331002331,High,Medium,Public,Neutral,3,No,High School,Near,Male,65
6.0606060606060606,73,High,High,Yes,56,83,Low,Yes,0.4662004662004662,Medium,Medium,Public,Positive,4,No,College,Near,Male,71
5.361305361305361,79,Low,Medium,Yes,42,70,Medium,Yes,0.6993006993006993,Medium,High,Public,Negative,4,No,Postgraduate,Moderate,Female,68
5.128205128205128,97,Medium,Medium,Yes,42,54,Medium,No,0.4662004662004662,High,Medium,Public,Neutral,2,No,College,Near,Male,70
7.226107226107226,96,Medium,Low,No,35,96,Low,Yes,0.6993006993006993,Low,High,Private,Neutral,2,No,College,Near,Female,74
4.662004662004662,64,High,Low,Yes,42,50,High,Yes,0.0,Low,Medium,Private,Neutral,2,No,High School,Near,Male,62
3.0303030303030303,65,Medium,High,No,35,87,Low,Yes,0.2331002331002331,Medium,Medium,Public,Positive,2,Yes,High School,Moderate,Female,61
5.361305361305361,80,High,High,Yes,42,97,Medium,Yes,0.0,Medium,Medium,Private,Neutral,3,No,High School,Near,Male,70
7.6923076923076925,64,Low,Medium,Yes,63,65,Medium,Yes,0.0,Medium,Medium,Public,Negative,2,No,College,Moderate,Male,65
3.2634032634032635,74,Medium,Medium,Yes,56,54,High,Yes,0.4662004662004662,Low,Low,Public,Neutral,2,No,High School,Moderate,Male,62
4.195804195804196,66,High,High,No,63,62,Medium,Yes,0.4662004662004662,High,Medium,Public,Neutral,4,No,High School,Moderate,Female,65
5.128205128205128,85,High,Medium,No,42,66,Low,Yes,0.0,Low,Medium,Private,Positive,4,No,College,Near,Male,68
4.662004662004662,98,Medium,High,Yes,28,73,Medium,Yes,0.4662004662004662,Medium,Low,Private,Positive,1,No,High School,Far,Male,70
3.2634032634032635,100,Medium,Low,No,49,76,Low,Yes,0.2331002331002331,Medium,Medium,Private,Neutral,3,No,Postgraduate,Near,Female,68
6.293706293706293,75,Low,Medium,No,70,86,Medium,No,0.6993006993006993,Medium,Medium,Private,Positive,6,No,Postgraduate,Near,Female,69
7.925407925407925,84,Medium,High,Yes,42,95,Medium,Yes,0.2331002331002331,Low,Medium,Private,Neutral,3,No,Postgraduate,Far,Male,73
4.895104895104895,94,Medium,Medium,Yes,49,73,Medium,Yes,0.2331002331002331,Medium,Medium,Private,Positive,5,No,College,Near,Female,71
3.4965034965034967,65,Low,High,Yes,35,87,Medium,Yes,0.0,Low,High,Private,Neutral,4,No,High School,Near,Female,63
2.564102564102564,88,High,Medium,Yes,49,56,Low,Yes,0.4662004662004662,Medium,Medium,Public,Neutral,2,No,College,Near,Male,66
5.128205128205128,76,High,Low,Yes,49,66,Low,Yes,0.2331002331002331,Low,High,Private,Positive,4,No,Postgraduate,Near,Male,67
6.293706293706293,68,Low,High,No,28,56,Medium,Yes,0.0,Low,High,Public,Neutral,1,No,High School,Near,Female,64
5.361305361305361,76,Medium,Low,Yes,35,85,Medium,Yes,0.2331002331002331,Medium,Low,Public,Neutral,3,No,High School,Near,Female,66
4.662004662004662,63,High,High,Yes,35,95,Medium,Yes,0.4662004662004662,High,High,Public,Positive,3,No,College,Near,Male,69
3.7296037296037294,88,Medium,High,Yes,35,94,High,Yes,0.9324009324009324,Medium,Medium,Private,Positive,6,No,College,Moderate,Male,72
3.0303030303030303,70,Medium,High,Yes,42,66,Medium,Yes,0.2331002331002331,Medium,Medium,Public,Negative,4,No,High School,Near,Male,63
5.827505827505828,72,Medium,High,Yes,56,62,Medium,Yes,0.4662004662004662,Low,Medium,Public,Positive,2,No,High School,Near,Female,67
5.827505827505828,65,Low,Medium,No,42,64,Medium,Yes,0.2331002331002331,Medium,Medium,Private,Negative,4,No,College,Near,Male,64
2.564102564102564,95,Medium,Medium,Yes,63,64,High,Yes,0.9324009324009324,Low,Medium,Public,Positive,4,No,High School,Moderate,Male,68
6.993006993006993,80,High,High,No,42,54,High,Yes,0.2331002331002331,High,Medium,Public,Positive,3,No,High School,Moderate,Female,71
5.361305361305361,83,Medium,Low,Yes,49,57,Medium,No,0.4662004662004662,Medium,High,Public,Positive,4,No,High School,Moderate,Female,67
6.526806526806527,83,Medium,Low,No,56,61,Medium,Yes,0.2331002331002331,Low,Medium,Private,Negative,5,Yes,Postgraduate,Near,Male,67
2.797202797202797,76,Medium,Medium,Yes,63,50,Medium,Yes,0.4662004662004662,Medium,High,Public,Negative,3,No,College,Near,Male,64
2.797202797202797,68,High,Low,No,42,52,Low,Yes,1.1655011655011656,High,High,Public,Neutral,3,No,College,Near,Male,63
4.428904428904429,90,High,High,No,56,85,Medium,Yes,0.4662004662004662,Medium,Medium,Public,Neutral,4,No,College,Near,Male,72
5.361305361305361,65,Low,Medium,Yes,42,81,Low,Yes,0.4662004662004662,Low,Medium,Public,Neutral,2,No,High School,Near,Female,63
7.226107226107226,64,High,Medium,No,70,97,Low,Yes,0.4662004662004662,Medium,Medium,Private,Negative,4,No,High School,Far,Female,67
5.594405594405594,88,Low,Medium,Yes,35,70,Medium,No,0.2331002331002331,Low,Medium,Private,Positive,2,No,Postgraduate,Near,Male,68
4.428904428904429,68,Low,High,Yes,56,72,High,Yes,0.4662004662004662,Low,High,Private,Neutral,3,No,College,Far,Male,64
3.2634032634032635,72,Medium,High,No,63,53,Medium,Yes,0.9324009324009324,Medium,Medium,Public,Negative,3,No,Postgraduate,Near,Male,65
6.293706293706293,79,Medium,Low,Yes,35,58,High,Yes,0.4662004662004662,Medium,Medium,Private,Neutral,1,No,Postgraduate,Far,Female,68
3.2634032634032635,78,Medium,High,Yes,56,85,Medium,Yes,0.4662004662004662,Low,Medium,Private,Negative,4,No,High School,Near,Male,66
6.993006993006993,88,Medium,Medium,Yes,42,62,High,Yes,0.9324009324009324,Low,Medium,Private,Positive,5,No,College,Far,Female,73
4.195804195804196,85,Low,Medium,Yes,70,89,Medium,Yes,0.2331002331002331,High,Medium,Private,Positive,3,No,High School,Near,Female,68
6.993006993006993,86,Medium,High,No,28,85,High,Yes,0.4662004662004662,Medium,Medium,Private,Neutral,5,Yes,Postgraduate,Far,Male,72
5.594405594405594,89,Medium,Medium,Yes,35,87,Medium,No,0.6993006993006993,High,Medium,Public,Neutral,0,No,High School,Near,Female,70
4.428904428904429,72,Medium,Medium,Yes,35,85,High,Yes,0.2331002331002331,Low,Medium,Private,Neutral,4,No,College,Near,Female,66
3.9627039627039626,73,Low,Medium,Yes,35,85,High,Yes,0.6993006993006993,Medium,Medium,Public,Positive,1,No,College,Near,Female,66
4.195804195804196,78,Low,Low,Yes,56,77,Medium,Yes,0.4662004662004662,Medium,High,Private,Neutral,4,No,College,Near,Female,66
